@relation 'probing_nonan_noid: -C -22'

@attribute CfsSubsetEval_DecisionStumpAUC numeric
@attribute CfsSubsetEval_DecisionStumpErrRate numeric
@attribute CfsSubsetEval_DecisionStumpKappa numeric
@attribute CfsSubsetEval_NaiveBayesAUC numeric
@attribute CfsSubsetEval_NaiveBayesErrRate numeric
@attribute CfsSubsetEval_NaiveBayesKappa numeric
@attribute CfsSubsetEval_kNN1NAUC numeric
@attribute CfsSubsetEval_kNN1NErrRate numeric
@attribute CfsSubsetEval_kNN1NKappa numeric
@attribute DecisionStumpAUC numeric
@attribute DecisionStumpErrRate numeric
@attribute DecisionStumpKappa numeric
@attribute J48.00001.AUC numeric
@attribute J48.00001.ErrRate numeric
@attribute J48.00001.Kappa numeric
@attribute J48.0001.AUC numeric
@attribute J48.0001.ErrRate numeric
@attribute J48.0001.Kappa numeric
@attribute J48.001.AUC numeric
@attribute J48.001.ErrRate numeric
@attribute J48.001.Kappa numeric
@attribute NaiveBayesAUC numeric
@attribute NaiveBayesErrRate numeric
@attribute NaiveBayesKappa numeric
@attribute REPTreeDepth1AUC numeric
@attribute REPTreeDepth1ErrRate numeric
@attribute REPTreeDepth1Kappa numeric
@attribute REPTreeDepth2AUC numeric
@attribute REPTreeDepth2ErrRate numeric
@attribute REPTreeDepth2Kappa numeric
@attribute REPTreeDepth3AUC numeric
@attribute REPTreeDepth3ErrRate numeric
@attribute REPTreeDepth3Kappa numeric
@attribute RandomTreeDepth1AUC numeric
@attribute RandomTreeDepth1ErrRate numeric
@attribute RandomTreeDepth1Kappa numeric
@attribute RandomTreeDepth2AUC numeric
@attribute RandomTreeDepth2ErrRate numeric
@attribute RandomTreeDepth2Kappa numeric
@attribute RandomTreeDepth3AUC numeric
@attribute RandomTreeDepth3ErrRate numeric
@attribute RandomTreeDepth3Kappa numeric
@attribute kNN1NAUC numeric
@attribute kNN1NErrRate numeric
@attribute kNN1NKappa numeric
@attribute weka.classifiers.bayes.BayesNet numeric
@attribute weka.classifiers.bayes.NaiveBayes numeric
@attribute weka.classifiers.bayes.NaiveBayesMultinomial numeric
@attribute weka.classifiers.functions.Logistic numeric
@attribute weka.classifiers.functions.MultilayerPerceptron numeric
@attribute weka.classifiers.functions.SGD numeric
@attribute weka.classifiers.functions.SMO numeric
@attribute weka.classifiers.functions.SimpleLogistic numeric
@attribute weka.classifiers.functions.VotedPerceptron numeric
@attribute weka.classifiers.lazy.IBk numeric
@attribute weka.classifiers.lazy.KStar numeric
@attribute weka.classifiers.rules.DecisionTable numeric
@attribute weka.classifiers.rules.JRip numeric
@attribute weka.classifiers.rules.OneR numeric
@attribute weka.classifiers.rules.PART numeric
@attribute weka.classifiers.rules.ZeroR numeric
@attribute weka.classifiers.trees.DecisionStump numeric
@attribute weka.classifiers.trees.J48 numeric
@attribute weka.classifiers.trees.LMT numeric
@attribute weka.classifiers.trees.REPTree numeric
@attribute weka.classifiers.trees.RandomForest numeric
@attribute weka.classifiers.trees.RandomTree numeric

@data
0.862749,0.162032,0,0.986628,0.048589,0.819445,0.963924,0.024496,0.90975,0.862749,0.162032,0,0.957323,0.038048,0.855593,0.95809,0.036944,0.859386,0.967222,0.033732,0.872469,0.991291,0.039153,0.854951,0.49997,0.162032,0,0.898708,0.110933,0.439917,0.916247,0.109126,0.582388,0.819608,0.162032,0,0.871491,0.153499,0.142124,0.924249,0.113844,0.590192,0.989278,0.005823,0.978569,95.8071,96.135298,0,96.16209,98.874749,96.255861,96.195579,96.269257,89.624916,99.638312,99.658406,93.054253,97.555258,86.383121,97.689216,83.824514,83.824514,97.38781,98.171467,96.825184,98.734092,97.066309
0.768843,0.04065,0,0.871533,0.04785,0.286976,0.958683,0.01425,0.814566,0.768843,0.04065,0,0.952066,0.0133,0.801406,0.953071,0.01215,0.822116,0.949303,0.0098,0.863236,0.942872,0.0279,0.620375,0.499679,0.04065,0,0.499679,0.04065,0,0.706076,0.04055,0.009178,0.744782,0.04065,0,0.863306,0.04065,0,0.910846,0.04065,0,0.992413,0.0016,0.979606,98.01234,97.305319,93.953643,97.748874,99.57979,97.858929,97.225279,97.718859,97.255294,99.83992,99.77989,95.224279,99.17292,96.074704,99.37302,95.964649,95.964649,99.236285,99.383025,99.096215,99.543105,99.096215
0.950508,0.0205,0.888344,0.99355,0.014,0.923246,0.974469,0.01,0.94469,0.950508,0.0205,0.888344,0.968013,0.0105,0.941011,0.968013,0.0105,0.941011,0.978747,0.011,0.939956,0.978244,0.0465,0.776012,0.950508,0.0205,0.888344,0.955543,0.0125,0.927829,0.951131,0.012,0.930876,0.929522,0.071,0.522849,0.969158,0.018,0.898649,0.975065,0.013,0.924769,0.985021,0.007,0.961454,95.016722,95.150502,88.461538,99.297659,99.598662,99.698997,99.832776,99.565217,90.267559,99.364548,15.685619,98.060201,98.762542,97.859532,98.996656,90.133779,97.892977,98.695652,99.565217,98.695652,99.297659,97.826087
0.789672,0.2514,0.503807,0.902009,0.1794,0.620651,0.730528,0.241,0.46139,0.789672,0.2514,0.503807,0.82367,0.1846,0.581758,0.82508,0.1828,0.581361,0.830608,0.1804,0.586367,0.934567,0.1464,0.693157,0.792293,0.2374,0.520301,0.809287,0.2152,0.541125,0.826557,0.2058,0.535359,0.696613,0.3248,0.238345,0.746487,0.2962,0.228068,0.80414,0.2518,0.414939,0.77733,0.1976,0.556912,84.94322,85.290581,0,85.317301,87.281229,84.676019,85.531062,85.370741,84.95658,80.587842,80.213761,80.01336,84.328657,76.299265,83.032732,66.199065,74.8831,82.53841,86.065464,83.473614,88.924516,78.610554
0.809104,0.101779,0,0.980457,0.040391,0.800015,0.957547,0.014769,0.918912,0.809104,0.101779,0,0.919655,0.033808,0.798885,0.919476,0.033808,0.798885,0.913069,0.029004,0.83241,0.972255,0.053203,0.748579,0.5,0.101779,0,0.904206,0.067082,0.674713,0.913184,0.047331,0.745863,0.767446,0.101779,0,0.848825,0.101779,0,0.917681,0.072598,0.563719,0.98669,0.004448,0.975614,95.424837,94.783125,92.655971,98.609626,99.42959,98.85918,98.978015,98.918598,98.621509,99.679144,99.334522,90.683304,97.991682,89.887106,98.443256,89.89899,89.89899,97.932264,99.132501,97.468806,98.85918,96.280452
0.782345,0.237624,0.522082,0.782345,0.237624,0.522082,0.782345,0.237624,0.522082,0.735573,0.250825,0.493734,0.771322,0.260726,0.477164,0.771322,0.260726,0.477164,0.771322,0.260726,0.477164,0.903645,0.168317,0.659663,0.796574,0.257426,0.466477,0.796574,0.257426,0.466477,0.796574,0.257426,0.466477,0.734805,0.267327,0.462024,0.734805,0.267327,0.462024,0.734805,0.267327,0.462024,0.777031,0.221122,0.552358,83.181818,83.181818,0,86.818182,81.363636,86.590909,87.045455,84.772727,62.727273,74.318182,76.363636,78.181818,80.909091,76.363636,78.181818,54.545455,76.363636,78.409091,85.454545,78.181818,83.863636,72.272727
0.571582,0.363883,0.166612,0.69926,0.350305,0.243707,0.656754,0.351663,0.272823,0.571582,0.363883,0.166612,0.616368,0.34148,0.24582,0.628916,0.321792,0.290389,0.630818,0.321113,0.286743,0.683435,0.339443,0.286394,0.571582,0.363883,0.166612,0.645336,0.352342,0.202993,0.710414,0.306857,0.327439,0.611087,0.376782,0.168945,0.626811,0.375424,0.180891,0.661673,0.334691,0.279729,0.621109,0.383571,0.211207,67.699317,66.469248,0,67.425968,66.378132,68.33713,67.061503,67.107062,65.558087,58.769932,66.378132,68.792711,68.701595,64.783599,65.968109,57.403189,64.100228,68.56492,70.432802,68.701595,66.742597,62.505695
0.5,0.087432,0,0.5,0.087432,0,0.5,0.087432,0,0.557214,0.087432,0,0.5,0.087432,0,0.5,0.087432,0,0.5,0.087432,0,0.492421,0.090164,-0.005327,0.5,0.087432,0,0.5,0.087432,0,0.5,0.087432,0,0.528958,0.136612,-0.03087,0.528958,0.136612,-0.03087,0.528958,0.136612,-0.03087,0.503462,0.15847,0.006924,92.523364,92.336449,0,91.962617,88.971963,92.523364,92.523364,92.523364,92.523364,85.981308,87.476636,92.523364,92.149533,91.962617,91.962617,92.523364,91.028037,92.523364,92.523364,91.775701,91.028037,85.981308
0.654018,0.365385,0.271386,0.654018,0.365385,0.271386,0.654018,0.365385,0.271386,0.662202,0.365385,0.271386,0.683036,0.346154,0.315789,0.683036,0.346154,0.315789,0.683036,0.346154,0.315789,0.692766,0.307692,0.380952,0.5,0.461538,0,0.5,0.461538,0,0.5,0.461538,0,0.61756,0.403846,0.189911,0.61756,0.403846,0.189911,0.61756,0.403846,0.189911,0.574405,0.423077,0.14881,72.307692,69.230769,0,47.692308,70.769231,64.615385,67.692308,64.615385,53.846154,63.076923,75.384615,72.307692,72.307692,53.846154,66.153846,53.846154,67.692308,66.153846,66.153846,53.846154,73.846154,49.230769
0.98631,0.006,0.977565,0.98631,0.006,0.977565,0.98631,0.006,0.977565,1,0,1,0.98631,0.006,0.977565,0.98631,0.006,0.977565,0.98631,0.006,0.977565,0.977096,0.056,0.803591,0.5,0.16,0,0.5,0.16,0,0.5,0.16,0,0.707961,0.178,0.250589,0.707961,0.178,0.250589,0.707961,0.178,0.250589,1,0,1,99.459459,95.675676,0,99.864865,100,100,100,100,84.459459,100,90.540541,100,100,15.540541,99.864865,84.459459,100,99.864865,100,84.459459,99.72973,94.054054
0.781895,0.253731,0.429644,0.781895,0.253731,0.429644,0.781895,0.253731,0.429644,0.670263,0.358209,0.245779,0.694653,0.343284,0.250851,0.694653,0.343284,0.250851,0.694653,0.343284,0.250851,0.661015,0.283582,0.352822,0.526266,0.38806,0.049127,0.526266,0.38806,0.049127,0.526266,0.38806,0.049127,0.582552,0.373134,0.173656,0.582552,0.373134,0.173656,0.582552,0.373134,0.173656,0.54878,0.373134,0.197413,72.941176,71.764706,0,81.176471,84.705882,75.294118,74.117647,85.882353,37.647059,72.941176,56.470588,77.647059,70.588235,65.882353,81.176471,64.705882,77.647059,78.823529,87.058824,71.764706,75.294118,74.117647
0.913821,0.129176,0.653088,0.913821,0.129176,0.653088,0.913821,0.129176,0.653088,0.865422,0.144766,0.619556,0.878382,0.138085,0.555396,0.878382,0.138085,0.555396,0.878382,0.138085,0.555396,0.848527,0.224944,0.458603,0.957941,0.105791,0.695389,0.957941,0.105791,0.695389,0.957941,0.105791,0.695389,0.899686,0.101336,0.71016,0.899686,0.101336,0.71016,0.899686,0.101336,0.71016,0.880038,0.057906,0.82896,87.265918,75.131086,0,86.516854,98.651685,87.865169,86.516854,85.992509,75.655431,93.782772,76.404494,98.726592,94.981273,84.94382,94.456929,76.404494,84.94382,91.385768,93.707865,91.086142,94.531835,92.434457
0.765831,0.279891,0.279666,0.765831,0.279891,0.279666,0.765831,0.279891,0.279666,0.725579,0.290761,0,0.681683,0.277174,0.335293,0.681683,0.277174,0.335293,0.681683,0.277174,0.335293,0.789308,0.304348,0.382883,0.677082,0.307065,0.242964,0.677082,0.307065,0.242964,0.677082,0.307065,0.242964,0.643508,0.290761,0.312089,0.643508,0.290761,0.312089,0.643508,0.290761,0.312089,0.650455,0.300272,0.292443,73.302752,70.275229,0,75.59633,74.587156,74.770642,73.944954,74.770642,70.917431,69.541284,75.045872,72.66055,72.93578,66.513761,73.486239,71.100917,71.100917,76.422018,74.495413,74.495413,74.495413,70.275229
0.731818,0.299769,0,0.986349,0.063657,0.845467,0.992149,0.042245,0.897504,0.731818,0.299769,0,0.929119,0.131944,0.715543,0.933238,0.121528,0.733743,0.936687,0.110532,0.752171,0.986349,0.063657,0.845467,0.772804,0.287037,0.337489,0.922641,0.144676,0.697174,0.944603,0.115162,0.735186,0.726279,0.291088,0.201244,0.882446,0.207755,0.498203,0.93248,0.156829,0.619074,0.992149,0.042245,0.897504,93.682171,93.682171,0,94.767442,99.767442,94.96124,94.844961,94.379845,94.728682,97.44186,97.170543,91.007752,93.372093,71.434109,96.666667,70.155039,70.155039,94.224806,98.953488,93.604651,97.248062,89.728682
1,0.010526,0.973836,1,0.010526,0.973836,1,0.010526,0.973836,1,0,1,1,0.010526,0.973836,1,0.010526,0.973836,1,0.010526,0.973836,0.997821,0.031579,0.919696,0.490741,0.284211,0,0.490741,0.284211,0,0.490741,0.284211,0,0.852941,0.126316,0.66725,0.852941,0.126316,0.66725,0.852941,0.126316,0.66725,0.79793,0.136842,0.626097,100,99.230769,0,98.461538,100,100,100,100,73.076923,91.538462,82.307692,97.692308,96.153846,73.076923,100,73.076923,100,97.692308,100,73.076923,95.384615,77.692308
0.905631,0.074468,0.806792,0.905631,0.074468,0.806792,0.905631,0.074468,0.806792,0.792135,0.267139,0.277928,0.945743,0.054374,0.858717,0.945743,0.054374,0.858717,0.945743,0.054374,0.858717,0.856513,0.205674,0.438855,0.953193,0.061466,0.841703,0.953193,0.061466,0.841703,0.953193,0.061466,0.841703,0.938906,0.048463,0.873887,0.938906,0.048463,0.873887,0.938906,0.048463,0.873887,0.916482,0.066194,0.828004,87.410359,80.318725,68.207171,97.131474,98.247012,95.219124,92.111554,96.414343,74.501992,95.139442,97.450199,90.756972,95.776892,80.557769,95.61753,74.501992,72.908367,95.458167,97.211155,93.784861,98.007968,95.298805
0.938861,0.022,0.876126,0.992809,0.02,0.894068,0.973333,0.008,0.955157,0.938861,0.022,0.876126,0.937776,0.018,0.896789,0.937776,0.018,0.896789,0.937776,0.018,0.896789,0.977359,0.0725,0.685875,0.938681,0.0225,0.873596,0.940935,0.018,0.896313,0.968171,0.016,0.910714,0.833244,0.1,0,0.919681,0.0855,0.36194,0.954825,0.0205,0.883257,0.983628,0.0055,0.969376,93.210702,92.77592,95.551839,98.595318,99.464883,99.331104,99.331104,99.230769,98.896321,99.498328,98.662207,97.926421,98.26087,97.725753,98.528428,90.133779,97.826087,98.294314,99.230769,98.394649,98.929766,97.35786
0.642449,0.32243,0.204332,0.642449,0.32243,0.204332,0.642449,0.32243,0.204332,0.650553,0.331776,0.164522,0.739941,0.280374,0.380548,0.739941,0.280374,0.380548,0.739941,0.280374,0.380548,0.699196,0.401869,0.276572,0.687071,0.336449,0.294635,0.687071,0.336449,0.294635,0.687071,0.336449,0.294635,0.770309,0.200935,0.55204,0.770309,0.200935,0.55204,0.770309,0.200935,0.55204,0.750572,0.214953,0.516408,67.868852,59.344262,63.606557,66.229508,66.885246,60.655738,61.311475,60,65.57377,77.704918,81.967213,68.196721,72.459016,72.131148,68.852459,65.57377,68.196721,69.180328,68.196721,71.147541,82.622951,70.819672
0.854903,0.1488,0.699726,0.854903,0.1488,0.699726,0.854903,0.1488,0.699726,0.640223,0.368,0.277326,0.854903,0.1488,0.699726,0.854903,0.1488,0.699726,0.854903,0.1488,0.699726,0.982155,0.0768,0.84498,0.802305,0.2368,0.529645,0.802305,0.2368,0.529645,0.802305,0.2368,0.529645,0.883835,0.1152,0.768058,0.883835,0.1152,0.768058,0.883835,0.1152,0.768058,0.965118,0.104,0.791608,79.891892,94.162162,94.27027,94.702703,96.432432,94.810811,92.756757,94.810811,92.864865,88.972973,90.702703,81.405405,83.675676,64.432432,86.810811,54.054054,62.594595,84.756757,94.810811,81.081081,87.675676,85.72973
0.492424,0.421053,0,0.492424,0.421053,0,0.492424,0.421053,0,0.522727,0.438596,0.004193,0.646465,0.350877,0.227642,0.646465,0.350877,0.227642,0.646465,0.350877,0.227642,0.613902,0.385965,0.217228,0.492424,0.421053,0,0.492424,0.421053,0,0.492424,0.421053,0,0.551136,0.438596,0.051896,0.551136,0.438596,0.051896,0.551136,0.438596,0.051896,0.451389,0.508772,-0.061657,61.428571,61.428571,0,51.428571,64.285714,62.857143,62.857143,57.142857,42.857143,61.428571,55.714286,74.285714,57.142857,57.142857,55.714286,57.142857,52.857143,52.857143,55.714286,57.142857,57.142857,57.142857
0.983953,0.020944,0.868449,0.889191,0.050636,0.535382,0.76934,0.077413,0.488552,0.983953,0.020944,0.868449,0.988124,0.005567,0.960591,0.988124,0.005567,0.960591,0.988171,0.005037,0.964457,0.912811,0.050106,0.547691,0.983588,0.020944,0.868449,0.990881,0.009014,0.937871,0.991345,0.008218,0.943614,0.871873,0.049046,0.584193,0.889403,0.049311,0.582739,0.987058,0.009544,0.934216,0.664985,0.085101,0.347929,97.89194,95.039858,0,97.697077,94.774136,94.774136,93.339238,97.44907,94.596988,91.709477,95.394154,99.627989,99.486271,97.41364,99.574845,92.38264,97.750221,99.55713,99.379982,99.468556,99.433127,96.793623
0.801962,0.105678,0,0.763461,0.369806,0.223489,0.822047,0.111289,0.069379,0.817256,0.105678,0,0.499684,0.105678,0,0.499684,0.105678,0,0.499684,0.105678,0,0.780906,0.543487,0.112486,0.499684,0.105678,0,0.499684,0.105678,0,0.499684,0.105678,0,0.736849,0.105678,0,0.754295,0.105945,-0.000533,0.7696,0.106212,0.016515,0.588559,0.151102,0.174371,67.124387,45.234062,0,88.622381,88.194383,89.344628,89.594293,89.344628,89.478377,84.395898,83.477486,89.585377,89.103879,89.407044,87.873384,89.478377,89.478377,89.415961,89.344628,89.059296,89.469461,84.948729
0.963,0.015,0.944898,0.963,0.015,0.944898,0.963,0.015,0.944898,0.94,0.02,0.92437,0.963,0.015,0.944898,0.963,0.015,0.944898,0.963,0.015,0.944898,1,0,1,0.5,0.166667,0,0.5,0.166667,0,0.5,0.166667,0,0.917,0.038333,0.858025,0.917,0.038333,0.858025,0.917,0.038333,0.858025,1,0,1,100,100,0,99.662921,100,100,100,100,93.370787,100,100,98.089888,98.651685,16.292135,98.651685,83.707865,97.41573,98.089888,100,83.707865,99.662921,95.842697
0.635727,0.336449,0.219295,0.635727,0.336449,0.219295,0.635727,0.336449,0.219295,0.667143,0.32243,0.182483,0.705473,0.257009,0.420026,0.705473,0.257009,0.420026,0.705473,0.257009,0.420026,0.604817,0.443925,0.066661,0.590961,0.383178,0.178003,0.590961,0.383178,0.178003,0.590961,0.383178,0.178003,0.71005,0.271028,0.41519,0.71005,0.271028,0.41519,0.71005,0.271028,0.41519,0.730168,0.233645,0.474356,70.491803,57.704918,64.590164,67.868852,71.803279,64.262295,65.901639,63.606557,65.57377,76.065574,79.016393,71.47541,74.098361,69.836066,74.42623,65.57377,69.180328,71.147541,71.147541,73.114754,80.655738,74.098361
0.825134,0.209459,0.57009,0.825134,0.209459,0.57009,0.825134,0.209459,0.57009,0.784503,0.202703,0.594076,0.826976,0.195946,0.604059,0.826976,0.195946,0.604059,0.826976,0.195946,0.604059,0.905288,0.175676,0.639903,0.810761,0.216216,0.553292,0.810761,0.216216,0.553292,0.810761,0.216216,0.553292,0.803206,0.216216,0.56026,0.803206,0.216216,0.56026,0.803206,0.216216,0.56026,0.814446,0.195946,0.602003,78.571429,80.47619,0,79.52381,82.857143,83.809524,83.333333,77.619048,76.666667,83.809524,87.142857,78.095238,76.666667,80,81.904762,54.761905,75.714286,78.571429,77.619048,80.952381,84.285714,71.904762
0.738636,0.224299,0.520359,0.738636,0.224299,0.520359,0.738636,0.224299,0.520359,0.734307,0.214953,0.535397,0.781566,0.205607,0.572466,0.781566,0.205607,0.572466,0.781566,0.205607,0.572466,0.930375,0.168224,0.659597,0.496032,0.411215,0,0.496032,0.411215,0,0.496032,0.411215,0,0.631313,0.364486,0.217807,0.631313,0.364486,0.217807,0.631313,0.364486,0.217807,0.77399,0.196262,0.587631,82.758621,87.586207,0,83.448276,90.344828,87.586207,86.896552,84.137931,57.241379,78.62069,84.137931,78.62069,84.827586,41.37931,83.448276,58.62069,82.758621,81.37931,84.137931,58.62069,77.931034,63.448276
0.634211,0.412698,0.193103,0.634211,0.412698,0.193103,0.634211,0.412698,0.193103,0.607368,0.444444,0.152738,0.684211,0.349206,0.25,0.684211,0.349206,0.25,0.684211,0.349206,0.25,0.752632,0.31746,0.362993,0.49,0.396825,0,0.49,0.396825,0,0.49,0.396825,0,0.589474,0.396825,0.187726,0.589474,0.396825,0.187726,0.589474,0.396825,0.187726,0.675789,0.31746,0.345794,71.25,66.25,0,72.5,80,80,78.75,76.25,66.25,62.5,66.25,70,57.5,58.75,71.25,62.5,51.25,72.5,76.25,63.75,80,60
0.969664,0.021858,0.94828,0.969664,0.021858,0.94828,0.969664,0.021858,0.94828,0.967572,0.02459,0.94196,0.969664,0.021858,0.94828,0.969664,0.021858,0.94828,0.969664,0.021858,0.94828,1,0.005464,0.987198,0.969066,0.02459,0.94196,0.969066,0.02459,0.94196,0.969066,0.02459,0.94196,0.947905,0.04918,0.884785,0.947905,0.04918,0.884785,0.947905,0.04918,0.884785,0.98079,0.013661,0.967593,99.813084,99.813084,0,99.626168,99.813084,99.813084,99.813084,100,87.663551,98.878505,98.130841,97.570093,96.635514,98.317757,98.691589,70.093458,98.317757,98.504673,100,98.317757,99.813084,94.766355
0.940034,0.074405,0.847128,0.940034,0.074405,0.847128,0.940034,0.074405,0.847128,0.874506,0.175595,0.648186,0.940034,0.074405,0.847128,0.940034,0.074405,0.847128,0.940034,0.074405,0.847128,0.98826,0.044643,0.908277,0.943657,0.068452,0.861376,0.943657,0.068452,0.861376,0.943657,0.068452,0.861376,0.910377,0.08631,0.822991,0.910377,0.08631,0.822991,0.910377,0.08631,0.822991,0.951303,0.047619,0.902605,96.082474,95.463918,57.731959,96.28866,96.907216,96.907216,96.28866,95.463918,95.876289,95.257732,93.814433,91.752577,95.876289,86.804124,95.463918,57.731959,86.391753,94.845361,95.463918,94.43299,96.082474,93.402062
0.494377,0.35567,0,0.494377,0.35567,0,0.494377,0.35567,0,0.601449,0.35567,0,0.73287,0.309278,0.342299,0.73287,0.309278,0.342299,0.73287,0.309278,0.342299,0.611478,0.396907,0.107966,0.494377,0.35567,0,0.494377,0.35567,0,0.494377,0.35567,0,0.558899,0.386598,0.113346,0.558899,0.386598,0.113346,0.558899,0.386598,0.113346,0.608522,0.365979,0.209209,76.363636,69.090909,0,62.545455,72,70.909091,72.363636,72.727273,45.818182,66.545455,63.636364,62.181818,68.363636,34.545455,68.727273,65.454545,65.454545,67.272727,73.454545,65.454545,68.363636,66.909091
0.708333,0.138889,0.464286,0.708333,0.138889,0.464286,0.708333,0.138889,0.464286,0.708333,0.138889,0.464286,0.704167,0.166667,0.4,0.704167,0.166667,0.4,0.704167,0.166667,0.4,0.898611,0.194444,0.5,0.5,0.166667,0,0.5,0.166667,0,0.5,0.166667,0,0.733333,0.166667,0.4375,0.733333,0.166667,0.4375,0.733333,0.166667,0.4375,0.633333,0.166667,0.307692,83.157895,75.789474,66.315789,86.315789,89.473684,91.578947,89.473684,91.578947,89.473684,91.578947,86.315789,90.526316,86.315789,84.210526,85.263158,89.473684,90.526316,84.210526,91.578947,89.473684,91.578947,87.368421
0.885111,0.030303,0.802867,0.885111,0.030303,0.802867,0.885111,0.030303,0.802867,0.85308,0.056566,0.661166,0.8945,0.057576,0.684766,0.8945,0.057576,0.684766,0.8945,0.057576,0.684766,0.951802,0.060606,0.689266,0.918963,0.036364,0.790476,0.918963,0.036364,0.790476,0.918963,0.036364,0.790476,0.90637,0.024242,0.847222,0.90637,0.024242,0.847222,0.90637,0.024242,0.847222,0.966667,0.006061,0.962199,97.423729,93.966102,0,98.779661,99.389831,98.169492,95.79661,98.847458,97.152542,100,99.932203,97.016949,98.101695,94.711864,98.169492,91.186441,95.254237,98.779661,99.322034,97.220339,99.525424,98.508475
0.616721,0.360619,0.23674,0.834482,0.234513,0.517143,0.639298,0.345133,0.286099,0.616721,0.360619,0.23674,0.771695,0.225664,0.537489,0.784088,0.223451,0.54359,0.756196,0.227876,0.537364,0.808456,0.232301,0.522977,0.580666,0.413717,0.11177,0.662762,0.327434,0.312661,0.714355,0.29646,0.383933,0.588228,0.404867,0.166068,0.614394,0.402655,0.174106,0.658494,0.345133,0.278325,0.637257,0.347345,0.281799,78.045113,78.195489,0,60.451128,73.834586,73.383459,77.593985,74.285714,68.120301,62.706767,57.443609,72.631579,74.736842,55.18797,77.593985,54.135338,61.804511,74.586466,76.240602,73.834586,80.902256,66.466165
0.781658,0.064224,0,0.768629,0.264134,0.119405,0.811153,0.073722,0.11543,0.799729,0.064224,0,0.5,0.064224,0,0.5,0.064224,0,0.5,0.064224,0,0.80175,0.535957,0.080344,0.5,0.064224,0,0.5,0.064224,0,0.5,0.064224,0,0.626721,0.064224,0,0.734824,0.064224,0,0.769834,0.065242,0.00998,0.567946,0.093849,0.147969,74.120755,47.607547,0,93.132075,91.803774,93.735849,93.630189,93.637736,93.622642,90.113208,89.615094,93.577358,93.637736,93.54717,91.939623,93.622642,93.622642,93.396226,93.637736,93.350943,93.758491,90.286792
0.86856,0.104076,0,0.98434,0.033024,0.838341,0.939167,0.025109,0.866696,0.86856,0.104076,0,0.971376,0.020106,0.894511,0.971376,0.020106,0.894511,0.974614,0.017194,0.909306,0.986864,0.027475,0.863142,0.5,0.104076,0,0.95413,0.049945,0.769947,0.964431,0.034844,0.813376,0.866538,0.104076,0,0.96633,0.061044,0.725741,0.972018,0.053857,0.732872,0.996161,0.002729,0.985466,96.831563,97.22003,92.770865,99.332322,99.799697,99.289833,99.356601,99.338392,98.719272,99.775417,99.751138,93.996965,98.962064,89.54173,99.016692,89.620637,89.620637,98.7739,99.635812,98.47041,99.569044,98.603945
0.824231,0.1,0,0.986664,0.017,0.902074,0.980039,0.008,0.955752,0.824231,0.1,0,0.910094,0.0355,0.792155,0.919456,0.0315,0.823826,0.919456,0.0315,0.823826,0.983135,0.0165,0.905172,0.5,0.1,0,0.82585,0.0715,0.605408,0.835894,0.052,0.654255,0.682531,0.1005,0.292254,0.786218,0.095,0.288922,0.834531,0.09,0.326347,0.983083,0.0145,0.923036,97.959866,98.394649,0,97.826087,98.963211,98.762542,99.264214,98.996656,97.157191,98.929766,97.391304,88.628763,97.123746,91.80602,97.792642,90.133779,90.133779,97.591973,98.996656,96.856187,98.294314,95.351171
0.836936,0.10232,0,0.921486,0.068701,0.602097,0.857165,0.044217,0.748143,0.836936,0.10232,0,0.896258,0.03636,0.80065,0.897081,0.033985,0.810502,0.902517,0.029965,0.830163,0.917741,0.100493,0.428543,0.684617,0.087338,0.341085,0.840598,0.066326,0.56743,0.926113,0.048237,0.714861,0.793498,0.083501,0.358068,0.883706,0.064864,0.569621,0.925182,0.053718,0.675775,0.879311,0.038736,0.782604,93.544844,89.408176,92.129347,94.789506,95.875534,94.508847,93.117755,94.874924,90.33557,96.1928,97.169005,95.838926,96.937157,94.826113,97.09579,89.81086,89.408176,97.156803,97.254423,97.156803,97.583893,96.778523
0.635734,0.296774,0.144674,0.635734,0.296774,0.144674,0.635734,0.296774,0.144674,0.629284,0.296774,0.144674,0.735945,0.316129,0.239664,0.735945,0.316129,0.239664,0.735945,0.316129,0.239664,0.82191,0.219355,0.514017,0.494898,0.316129,0,0.494898,0.316129,0,0.494898,0.316129,0,0.659415,0.316129,0.288391,0.659415,0.316129,0.288391,0.659415,0.316129,0.288391,0.610512,0.348387,0.219944,79.534884,80,0,71.627907,69.302326,70.697674,73.023256,72.093023,70.697674,69.767442,68.372093,76.744186,71.627907,66.976744,73.953488,69.767442,73.953488,75.813953,72.093023,69.767442,70.697674,68.372093
0.918633,0.061549,0,0.996755,0.026676,0.805235,0.946879,0.01049,0.908082,0.918633,0.061549,0,0.947679,0.011949,0.89468,0.947679,0.011949,0.89468,0.947679,0.011949,0.89468,0.996606,0.024592,0.818514,0.499981,0.061549,0,0.956943,0.019729,0.839858,0.960418,0.013824,0.883106,0.726563,0.057381,0.36025,0.750385,0.045363,0.478296,0.936209,0.054255,0.403609,0.893378,0.02487,0.786519,98.836616,97.534183,93.191194,98.734647,99.300116,99.314021,99.462341,99.453071,97.918888,97.747393,96.3708,99.276941,99.063731,94.600232,99.281576,93.881808,93.881808,99.263036,99.453071,99.110081,99.096176,97.339513
