# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = LearningCurve_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = TestData5.data.R
# init = 2 (Default)
# random
#   seed = 212552255
# output
#   file = o1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,w_0,w_1,w_2,w_3,w_4,w_5,a_0,b_0,c_1,a_1,alpha_1,a_2,b_2,c_2,a_3,b_3,c_3,alpha_3,alpha_4,beta_4,delta_4,kappa_4,a_5,b_5,c_5,alpha_5,sigma
# Adaptation terminated
# Step size = 0.00234437
# Diagonal elements of inverse mass matrix:
# 1.78476e-005, 2.07457e-005, 1.69872e-005, 3.41313e-005, 3.31942e-005, 1.36465e-005, 6.73486e-005, 4.85006e-005, 5.78233e-005, 1.59139e-005, 0.000110902, 3.94422e-005, 3.77792e-005, 5.74593e-005, 5.41138e-005, 1.5576e-005, 1.75766e-005, 1.42482e-005, 1.52092e-005, 2.87072e-005, 1.91894e-005, 1.00146e-005, 0.00013996, 2.2489e-005, 2.65561e-005, 1.42136e-005, 2.65245e-005
-754.212,0.7109,0.00234437,7,211,1,768.19,1.1749,1.01194,0.354919,0.415673,3.95512,3.89595,-0.257322,1.88114,1.96087,-1.63268,-0.241597,1.7788,-0.849951,-1.59942,1.30293,1.04814,0.256954,0.215545,0.796817,1.69772,-1.53146,0.000971932,1.72802,-1.18779,-0.837113,1.39819,1.57826
-740.465,0.878569,0.00234437,8,280,1,766.421,1.17565,1.0121,0.355184,0.414436,3.95733,3.88826,-0.25489,1.879,1.96081,-1.63372,-0.23314,1.77802,-0.847088,-1.60148,1.29793,1.04897,0.260066,0.216492,0.794445,1.6994,-1.53148,0.00093835,1.7124,-1.18741,-0.837095,1.39682,1.57664
-739.893,0.785714,0.00234437,7,182,1,758.666,1.17601,1.01048,0.355812,0.4136,3.95907,3.88176,-0.25477,1.87816,1.95963,-1.63233,-0.233165,1.77568,-0.844407,-1.60513,1.29999,1.05017,0.261083,0.216174,0.793809,1.69718,-1.53093,0.000670826,1.71247,-1.18534,-0.837531,1.39498,1.57701
-740.03,0.620252,0.00234437,6,79,1,761.194,1.17613,1.01063,0.355833,0.413596,3.95925,3.8811,-0.254796,1.87832,1.95984,-1.63246,-0.233263,1.77559,-0.844281,-1.60489,1.29974,1.05024,0.261027,0.21621,0.793891,1.69741,-1.53096,0.000583915,1.71279,-1.18523,-0.837521,1.39499,1.57722
-740.389,0.745855,0.00234437,7,181,1,756.749,1.17508,1.00979,0.356184,0.41332,3.95205,3.88232,-0.254385,1.87804,1.95803,-1.63271,-0.230505,1.77438,-0.842744,-1.60533,1.29928,1.05031,0.262237,0.216906,0.794006,1.69748,-1.53221,0.000794062,1.71488,-1.1857,-0.836332,1.39472,1.57732
-743.133,0.286777,0.00234437,8,401,1,757.404,1.17634,1.01024,0.356116,0.4137,3.95493,3.88386,-0.254352,1.87851,1.95557,-1.63289,-0.228649,1.77396,-0.844572,-1.60434,1.29794,1.0511,0.262598,0.216283,0.794625,1.69789,-1.5336,0.00201037,1.71661,-1.18457,-0.835745,1.3947,1.57825
-742.515,0.5,0.00234437,7,214,1,751.049,1.17632,1.01008,0.356148,0.413687,3.955,3.88377,-0.254257,1.87851,1.95573,-1.63296,-0.228378,1.7738,-0.84454,-1.60431,1.29802,1.05118,0.262753,0.216321,0.794612,1.69777,-1.53353,0.00183296,1.71647,-1.18444,-0.835726,1.39455,1.57845
-741.011,0.923387,0.00234437,7,248,1,754.065,1.17623,1.01046,0.355993,0.414214,3.9562,3.88773,-0.254817,1.87849,1.95518,-1.63318,-0.226579,1.77373,-0.843885,-1.60537,1.29979,1.05152,0.263728,0.216673,0.794691,1.69737,-1.53433,0.00167335,1.71566,-1.18494,-0.835293,1.39407,1.57992
-741.789,0.743999,0.00234437,6,125,1,759.803,1.17662,1.00988,0.356092,0.414041,3.95489,3.88803,-0.254615,1.87867,1.95573,-1.63322,-0.227422,1.77408,-0.843914,-1.6047,1.2997,1.05158,0.263775,0.216632,0.794694,1.69742,-1.53429,0.00192023,1.71566,-1.18516,-0.835649,1.39439,1.57995
-742.397,0.852018,0.00234437,7,223,1,754.96,1.17617,1.00979,0.356025,0.413874,3.95505,3.88706,-0.254488,1.87778,1.95551,-1.6327,-0.226425,1.77511,-0.844142,-1.60448,1.299,1.05188,0.264633,0.216876,0.795064,1.69728,-1.53473,0.0018462,1.71755,-1.18528,-0.836025,1.39407,1.57986
-738.316,0.7,0.00234437,7,220,1,764.457,1.17693,1.0098,0.356815,0.412272,3.95663,3.89194,-0.255427,1.87794,1.95722,-1.63305,-0.224571,1.77555,-0.844772,-1.60354,1.30039,1.05202,0.264708,0.215155,0.795374,1.69818,-1.53463,0.00148418,1.71328,-1.18522,-0.83652,1.39447,1.5791
-736.406,0.717822,0.00234437,7,202,1,755.383,1.17661,1.00861,0.356894,0.411591,3.95441,3.89369,-0.255489,1.87744,1.95756,-1.63171,-0.224013,1.77436,-0.84452,-1.60296,1.29728,1.05285,0.265288,0.213678,0.795237,1.69793,-1.53424,0.00126936,1.71229,-1.18613,-0.83661,1.39503,1.5779
-734.659,0.757042,0.00234437,8,284,1,743.352,1.17514,1.00806,0.356757,0.411943,3.95679,3.89427,-0.255078,1.87759,1.95795,-1.63126,-0.224352,1.77572,-0.844709,-1.60203,1.29599,1.05294,0.264808,0.213521,0.795608,1.69738,-1.53481,0.00127494,1.70939,-1.18578,-0.837095,1.39483,1.57688
-734.763,0.686046,0.00234437,8,258,1,752.049,1.17448,1.00706,0.356432,0.41199,3.95624,3.89297,-0.254339,1.88054,1.95579,-1.63277,-0.224124,1.77454,-0.845136,-1.6003,1.29376,1.05315,0.263718,0.213852,0.796756,1.69743,-1.53455,0.00128054,1.70992,-1.18605,-0.836373,1.3953,1.57845
-734.492,0.760514,0.00234437,8,309,1,750.404,1.17661,1.00681,0.356281,0.411953,3.95539,3.89372,-0.253799,1.87947,1.95429,-1.63192,-0.217271,1.77417,-0.846437,-1.60282,1.29297,1.05531,0.26313,0.214283,0.797814,1.69829,-1.53581,0.00198466,1.71131,-1.18451,-0.835755,1.39615,1.57965
-729.017,0.662198,0.00234437,8,373,1,746.048,1.17576,1.00459,0.356193,0.412658,3.95635,3.90099,-0.247683,1.87509,1.95175,-1.63017,-0.210757,1.77364,-0.844549,-1.6041,1.2914,1.05645,0.262154,0.212739,0.798144,1.70032,-1.53744,0.00170089,1.70706,-1.18476,-0.834475,1.39612,1.57789
-728.764,0.908163,0.00234437,6,98,1,739.678,1.17577,1.00462,0.356208,0.412769,3.95718,3.90022,-0.247575,1.87462,1.95162,-1.63016,-0.210995,1.77351,-0.845177,-1.60472,1.29144,1.0564,0.262543,0.212578,0.797982,1.70005,-1.53723,0.00124444,1.70785,-1.18493,-0.834396,1.39642,1.57779
-727.744,0.905405,0.00234437,7,148,1,743.172,1.17577,1.00428,0.356432,0.41247,3.95704,3.89844,-0.24727,1.87396,1.95108,-1.6306,-0.210083,1.77397,-0.84543,-1.60512,1.29089,1.05564,0.262616,0.21327,0.798674,1.70085,-1.5375,0.000838702,1.70761,-1.18412,-0.833873,1.3959,1.5775
-724.54,0.938525,0.00234437,7,244,1,739.14,1.17576,1.00427,0.35633,0.412144,3.96433,3.89631,-0.248145,1.87143,1.95179,-1.63091,-0.20805,1.77271,-0.846228,-1.60605,1.29152,1.05628,0.261968,0.212881,0.797855,1.70227,-1.53617,0.00056196,1.70424,-1.18412,-0.833576,1.39599,1.57728
-724.608,0.827951,0.00234437,6,93,1,741.277,1.1765,1.00462,0.356202,0.411825,3.96402,3.89598,-0.249017,1.86998,1.95193,-1.63007,-0.208252,1.77314,-0.84697,-1.60797,1.29006,1.05623,0.2625,0.213869,0.798225,1.7016,-1.53615,0.00116051,1.70336,-1.1841,-0.834074,1.3955,1.57756
-722.575,0.878205,0.00234437,8,312,1,734.859,1.17502,1.00451,0.356277,0.412978,3.96739,3.89119,-0.25099,1.86959,1.94972,-1.63113,-0.209706,1.77588,-0.847553,-1.60689,1.28786,1.05616,0.265596,0.214268,0.79777,1.69993,-1.53531,0.000513177,1.70118,-1.18434,-0.832563,1.39439,1.57663
-723.113,0.319149,0.00234437,6,94,1,735.932,1.17506,1.00441,0.356188,0.413049,3.96761,3.89102,-0.25121,1.86986,1.94971,-1.63095,-0.210597,1.77538,-0.847642,-1.60626,1.28831,1.05618,0.265901,0.214152,0.797646,1.69972,-1.53535,0.000437647,1.70171,-1.18458,-0.832477,1.39459,1.57683
-721.865,0.681002,0.00234437,8,279,1,737.961,1.17416,1.00426,0.355953,0.412391,3.97151,3.90021,-0.250301,1.86896,1.95222,-1.63048,-0.20992,1.77553,-0.849128,-1.60617,1.2884,1.05722,0.266015,0.213488,0.797408,1.70038,-1.53589,0.000691666,1.69923,-1.18514,-0.830985,1.3947,1.57512
-720.771,0.796875,0.00234437,7,128,1,735.608,1.17426,1.0039,0.355861,0.41206,3.96933,3.89863,-0.248331,1.86889,1.95279,-1.63048,-0.209591,1.7758,-0.850382,-1.60456,1.28826,1.0578,0.265532,0.213189,0.798035,1.70048,-1.53598,0.000411203,1.69778,-1.1859,-0.831358,1.39484,1.57408
-709.907,0.889281,0.00234437,8,280,1,734.071,1.17759,1.00552,0.355542,0.413132,3.96644,3.89392,-0.24228,1.86691,1.94739,-1.6309,-0.19676,1.77764,-0.851139,-1.59802,1.28541,1.05414,0.26524,0.214214,0.797215,1.70555,-1.53791,0.000412394,1.68648,-1.18667,-0.827506,1.39552,1.57803
-709.443,0.729032,0.00234437,7,155,1,719.642,1.17761,1.00554,0.355606,0.413068,3.96473,3.89578,-0.24252,1.8662,1.94676,-1.63092,-0.195284,1.77774,-0.850825,-1.59793,1.28525,1.05422,0.264939,0.214235,0.797481,1.70537,-1.53811,0.000379563,1.68664,-1.18658,-0.827145,1.39546,1.5779
-709.707,0.764703,0.00234437,6,68,1,720.19,1.17761,1.00541,0.35552,0.41305,3.96445,3.89616,-0.242024,1.86622,1.94716,-1.63094,-0.195314,1.77774,-0.851037,-1.59765,1.28486,1.05426,0.264971,0.214342,0.797497,1.70553,-1.53799,0.000537719,1.68681,-1.18648,-0.827111,1.39524,1.57804
-709.786,0.835165,0.00234437,8,273,1,721.974,1.17822,1.00515,0.355498,0.412759,3.96599,3.8961,-0.242301,1.86609,1.94732,-1.63057,-0.195642,1.77791,-0.851293,-1.59712,1.28427,1.05417,0.265031,0.214805,0.797375,1.7057,-1.53861,0.000553503,1.68683,-1.18674,-0.827063,1.39569,1.57761
-705.521,0.892216,0.00234437,7,167,1,728.363,1.18021,1.00603,0.355308,0.412023,3.96326,3.8941,-0.240248,1.86887,1.94365,-1.63121,-0.192193,1.77763,-0.850667,-1.5982,1.28366,1.0523,0.26742,0.216135,0.797408,1.70597,-1.53829,0.000363457,1.68143,-1.18903,-0.825594,1.39569,1.57733
-704.766,0.890408,0.00234437,7,146,1,722.377,1.17991,1.00535,0.355109,0.412175,3.96044,3.89312,-0.239903,1.87081,1.94333,-1.63169,-0.189565,1.77786,-0.850616,-1.59849,1.28254,1.05258,0.266873,0.216233,0.796861,1.7071,-1.53865,0.000635407,1.68141,-1.18832,-0.825397,1.396,1.57878
-704.681,0.888888,0.00234437,6,99,1,715.674,1.17953,1.00575,0.355272,0.41231,3.9567,3.89353,-0.240384,1.87097,1.94376,-1.63162,-0.188927,1.77737,-0.850133,-1.59878,1.28178,1.05252,0.26655,0.21629,0.796363,1.70739,-1.53878,0.000884129,1.68149,-1.18843,-0.825845,1.39593,1.57938
-704.17,0.899522,0.00234437,7,209,1,715.349,1.17901,1.00594,0.355086,0.412739,3.95767,3.89359,-0.239366,1.8711,1.94301,-1.63186,-0.186715,1.77764,-0.849997,-1.59861,1.28223,1.05262,0.265877,0.216704,0.796065,1.70765,-1.539,0.000862537,1.6814,-1.18812,-0.825743,1.39649,1.57907
-696.609,0.996323,0.00234437,8,272,1,718.254,1.17857,1.00121,0.354497,0.413739,3.95669,3.89309,-0.232523,1.87672,1.94445,-1.63023,-0.185157,1.77911,-0.852183,-1.59861,1.27887,1.05064,0.268856,0.217231,0.796486,1.7046,-1.53943,0.00048486,1.67039,-1.18754,-0.824341,1.39879,1.57637
-696.149,0.990096,0.00234437,6,101,1,704.834,1.17834,1.0013,0.354488,0.413846,3.9593,3.89147,-0.232588,1.87697,1.94464,-1.63018,-0.18417,1.77907,-0.852021,-1.59938,1.27803,1.05029,0.268555,0.217171,0.796489,1.70435,-1.5399,0.000825441,1.66931,-1.18738,-0.824255,1.39919,1.57536
-691.104,0.984848,0.00234437,8,264,1,708.297,1.18012,0.998803,0.354204,0.413806,3.96913,3.89299,-0.23246,1.88227,1.9508,-1.62874,-0.180442,1.77811,-0.854097,-1.59951,1.27883,1.04864,0.269893,0.216903,0.796846,1.70422,-1.54032,0.000686562,1.66336,-1.19063,-0.824438,1.39929,1.58003
-691.532,0.990384,0.00234437,6,104,1,708.646,1.17973,0.998845,0.354155,0.414008,3.96891,3.89336,-0.231717,1.88251,1.95044,-1.62864,-0.180773,1.77824,-0.853836,-1.59937,1.27746,1.04813,0.270038,0.217203,0.796459,1.70404,-1.54088,0.000493207,1.66437,-1.1905,-0.825083,1.39957,1.57924
-684.816,0.931654,0.00234437,8,278,1,704.59,1.17944,0.99937,0.354239,0.4129,3.9781,3.89557,-0.233435,1.88003,1.94753,-1.62716,-0.173324,1.78224,-0.853136,-1.59884,1.27873,1.04659,0.271725,0.216443,0.795443,1.70524,-1.54059,0.000472171,1.65691,-1.19168,-0.823571,1.39884,1.5809
-683.442,0.925532,0.00234437,7,188,1,698.993,1.18071,1.00016,0.354343,0.41264,3.9807,3.89217,-0.232047,1.88118,1.9474,-1.62705,-0.170131,1.78263,-0.85398,-1.59977,1.27797,1.04637,0.272053,0.216058,0.795796,1.70577,-1.54085,0.000435654,1.65568,-1.19142,-0.823856,1.40047,1.58198
-680.101,0.933333,0.00234437,7,210,1,695.25,1.18169,0.99891,0.354618,0.412771,3.9765,3.89044,-0.231365,1.88291,1.95115,-1.62876,-0.167618,1.78036,-0.853631,-1.59532,1.27622,1.04585,0.27109,0.217514,0.795305,1.70554,-1.5414,0.000436783,1.65149,-1.19321,-0.821916,1.40044,1.58261
-679.562,0.940785,0.00234437,7,152,1,691.978,1.18151,0.99823,0.354552,0.413155,3.97649,3.88909,-0.230515,1.88289,1.95355,-1.62891,-0.167072,1.7804,-0.854973,-1.5935,1.27607,1.04791,0.271821,0.217333,0.795676,1.70546,-1.54187,0.000953097,1.64983,-1.19316,-0.823621,1.40085,1.5825
-678.753,0.945203,0.00234437,6,73,1,700.721,1.18154,0.998448,0.354722,0.413067,3.97496,3.88855,-0.230298,1.88242,1.95352,-1.62884,-0.166169,1.78083,-0.855319,-1.59317,1.27618,1.04786,0.271585,0.217291,0.79586,1.70569,-1.54197,0.000578975,1.64948,-1.19324,-0.823357,1.40081,1.58193
-680.175,0.930379,0.00234437,7,158,1,694.538,1.1817,0.998482,0.354745,0.413107,3.97143,3.89036,-0.229969,1.88272,1.95452,-1.6283,-0.167017,1.78095,-0.856336,-1.59368,1.27401,1.04812,0.271486,0.218357,0.795269,1.70606,-1.54127,0.000771917,1.6515,-1.19274,-0.823949,1.40195,1.58072
-678.376,0.965515,0.00234437,7,174,1,691.982,1.18173,0.99802,0.355153,0.41361,3.97876,3.89433,-0.230262,1.88367,1.95167,-1.62983,-0.164062,1.77978,-0.856526,-1.59366,1.27327,1.04852,0.270638,0.219343,0.796491,1.70685,-1.54137,0.00113794,1.64914,-1.19133,-0.8248,1.40165,1.5821
-677.351,0.939271,0.00234437,7,247,1,688.965,1.18078,0.997988,0.35507,0.413657,3.97928,3.89561,-0.230695,1.8836,1.95143,-1.62954,-0.162933,1.77986,-0.856565,-1.59417,1.27368,1.04871,0.270856,0.219207,0.796419,1.70712,-1.54133,0.00112947,1.64801,-1.19107,-0.825033,1.40176,1.5818
-679.556,0.977838,0.00234437,8,361,1,691.317,1.17887,0.998567,0.35507,0.41384,3.96583,3.8939,-0.230094,1.88292,1.95178,-1.62873,-0.163098,1.78172,-0.854923,-1.59523,1.27559,1.04916,0.270651,0.218665,0.796348,1.70719,-1.53986,0.00147968,1.6502,-1.18926,-0.824333,1.40256,1.57945
-677.815,0.971311,0.00234437,7,244,1,688.958,1.17893,0.999031,0.355008,0.413266,3.9617,3.89429,-0.231056,1.88417,1.95383,-1.62947,-0.163805,1.78222,-0.85501,-1.59614,1.27651,1.04897,0.269245,0.219174,0.796112,1.70785,-1.53947,0.00139372,1.64736,-1.1891,-0.823959,1.4025,1.58119
-676.36,0.969511,0.00234437,8,328,1,692.343,1.18077,0.996954,0.35465,0.413895,3.95819,3.89782,-0.227334,1.88102,1.95643,-1.62896,-0.164139,1.78308,-0.854772,-1.59586,1.27697,1.04861,0.268877,0.219037,0.797608,1.70786,-1.53813,0.00171809,1.64345,-1.18985,-0.822503,1.40303,1.57964
-675.394,0.992,0.00234437,6,125,1,690.364,1.18072,0.996749,0.354818,0.413677,3.95902,3.89951,-0.226655,1.88036,1.95609,-1.62927,-0.165274,1.78335,-0.854656,-1.59632,1.27594,1.04867,0.269077,0.219146,0.797666,1.70717,-1.53824,0.001273,1.64283,-1.19027,-0.822503,1.40266,1.57999
-669.93,0.988279,0.00234437,8,427,1,685.392,1.17969,0.995626,0.355052,0.413233,3.95966,3.89862,-0.224486,1.88333,1.955,-1.62677,-0.157657,1.78131,-0.8561,-1.59617,1.27454,1.04983,0.268853,0.21961,0.796018,1.70942,-1.53514,0.00278804,1.63291,-1.19084,-0.8221,1.40153,1.58201
-668.516,0.996785,0.00234437,8,311,1,676.209,1.18043,0.99583,0.35496,0.412899,3.96112,3.90068,-0.222174,1.88272,1.95706,-1.62664,-0.157356,1.78099,-0.85776,-1.59738,1.27443,1.04964,0.270083,0.21969,0.796046,1.70949,-1.53526,0.00200377,1.63289,-1.19041,-0.820407,1.40051,1.58189
-665.659,0.982222,0.00234437,7,225,1,677.766,1.17966,0.995696,0.354848,0.413031,3.96565,3.90062,-0.221862,1.88335,1.95851,-1.62703,-0.155114,1.78121,-0.857287,-1.59936,1.2747,1.04841,0.270871,0.21982,0.795677,1.70953,-1.53541,0.00161521,1.63007,-1.18924,-0.820043,1.40029,1.58264
-665.902,0.970501,0.00234437,8,339,1,681.916,1.17962,0.995656,0.354831,0.41317,3.96526,3.90085,-0.220814,1.88312,1.95866,-1.62683,-0.154788,1.78094,-0.857917,-1.59971,1.27413,1.04818,0.271067,0.219623,0.795837,1.7093,-1.53585,0.00158976,1.63061,-1.18959,-0.820116,1.40045,1.58247
-665.431,0.996667,0.00234437,8,300,1,674.841,1.18014,0.995459,0.354889,0.413015,3.96903,3.9011,-0.220673,1.88328,1.95964,-1.62679,-0.153356,1.78115,-0.858365,-1.59928,1.27354,1.04752,0.270867,0.219023,0.79577,1.70944,-1.53548,0.00164255,1.63012,-1.18923,-0.820409,1.40099,1.58117
-664.372,0.986376,0.00234437,8,367,1,681.669,1.17995,0.995176,0.354664,0.413144,3.97451,3.90089,-0.221341,1.88402,1.95978,-1.62704,-0.15488,1.78088,-0.857478,-1.59973,1.27419,1.04818,0.2705,0.2191,0.795714,1.70962,-1.53594,0.00143227,1.62831,-1.18944,-0.821015,1.40142,1.58186
-662.109,0.985294,0.00234437,7,136,1,682.074,1.17843,0.994146,0.354805,0.41391,3.98376,3.89596,-0.221472,1.88245,1.95944,-1.62557,-0.154868,1.78132,-0.858795,-1.60044,1.27508,1.04822,0.270174,0.217248,0.795794,1.70883,-1.53621,0.000556085,1.62714,-1.18826,-0.823512,1.40122,1.58679
-662.765,0.992537,0.00234437,7,134,1,673.487,1.17934,0.994407,0.354636,0.413603,3.98378,3.89944,-0.220302,1.88219,1.96076,-1.62501,-0.155234,1.78105,-0.859345,-1.60015,1.27543,1.04865,0.269418,0.216621,0.795497,1.70964,-1.53631,0.000215437,1.62858,-1.18915,-0.824313,1.40087,1.58762
-662.926,0.972965,0.00234437,5,37,1,672.474,1.17946,0.994387,0.354591,0.413628,3.98306,3.90009,-0.220168,1.88239,1.96076,-1.62513,-0.154526,1.78105,-0.859378,-1.60046,1.27506,1.04855,0.269648,0.216516,0.795487,1.70966,-1.53617,0.000501417,1.62881,-1.18923,-0.82445,1.40093,1.58759
-656.111,0.996749,0.00234437,8,308,1,685.243,1.18142,0.992398,0.353787,0.412296,3.98728,3.89582,-0.218586,1.88226,1.96425,-1.6211,-0.143653,1.77565,-0.857793,-1.59939,1.27334,1.04913,0.273727,0.221312,0.794457,1.71019,-1.53273,0.000852463,1.62183,-1.19158,-0.827743,1.40217,1.58595
-652.421,0.962617,0.00234437,8,321,1,674.987,1.18007,0.992555,0.353895,0.411418,3.98336,3.90001,-0.216424,1.88323,1.96824,-1.62047,-0.142531,1.7759,-0.858179,-1.60276,1.27523,1.04863,0.275522,0.223454,0.795787,1.71191,-1.5311,0.000345964,1.61679,-1.18981,-0.828997,1.40194,1.59007
-651.081,0.931298,0.00234437,7,131,1,658.178,1.1787,0.991452,0.353955,0.411251,3.98029,3.90133,-0.216406,1.88407,1.96765,-1.62113,-0.142586,1.77513,-0.857638,-1.60282,1.27513,1.049,0.275638,0.22442,0.795892,1.71186,-1.53083,0.0002102,1.61504,-1.19028,-0.829303,1.40132,1.59012
-650.732,0.857143,0.00234437,4,28,1,666.36,1.17865,0.991511,0.353936,0.411283,3.98008,3.90129,-0.21614,1.88411,1.96747,-1.62109,-0.142614,1.77507,-0.857659,-1.603,1.27518,1.04912,0.275579,0.224595,0.795895,1.71224,-1.53079,0.000125963,1.61449,-1.1902,-0.82947,1.40107,1.58997
-650.739,0.785713,0.00234437,3,14,1,664.378,1.17869,0.991474,0.35393,0.411277,3.9801,3.90121,-0.216154,1.88409,1.9675,-1.62109,-0.14262,1.77506,-0.857663,-1.60296,1.27514,1.04913,0.275608,0.224584,0.795882,1.71223,-1.53078,0.000151903,1.61449,-1.19015,-0.829471,1.40109,1.58991
-650.877,0.923073,0.00234437,6,65,1,665.107,1.17868,0.991481,0.353668,0.411381,3.98,3.90064,-0.215101,1.88426,1.96668,-1.62111,-0.142547,1.77482,-0.856581,-1.60275,1.27574,1.04872,0.275608,0.224584,0.795971,1.71314,-1.53038,0.000423427,1.61417,-1.19065,-0.828825,1.40085,1.59
-648.861,0.959184,0.00234437,7,196,1,666.07,1.17802,0.992291,0.353575,0.412133,3.9737,3.90597,-0.213709,1.88418,1.96519,-1.62058,-0.13936,1.77544,-0.855326,-1.60308,1.27284,1.04829,0.274974,0.224609,0.795406,1.71484,-1.53002,0.000418127,1.61253,-1.18993,-0.829334,1.40124,1.58845
-648.699,0.996168,0.00234437,8,261,1,667.215,1.1775,0.993524,0.353862,0.41199,3.96972,3.90673,-0.213103,1.88529,1.96411,-1.62188,-0.142291,1.77642,-0.853446,-1.60437,1.27295,1.04783,0.273795,0.223968,0.795573,1.71522,-1.53023,0.000445472,1.61075,-1.18834,-0.82806,1.40104,1.58802
-646.174,0.994315,0.00234437,7,176,1,664.579,1.17763,0.993312,0.353883,0.412009,3.9751,3.90758,-0.214438,1.8833,1.95868,-1.62251,-0.140301,1.77586,-0.852701,-1.60234,1.27232,1.0481,0.273856,0.223891,0.796165,1.71345,-1.52975,0.00080637,1.60701,-1.18711,-0.828348,1.40013,1.58718
-645.486,0.973154,0.00234437,8,298,1,664.811,1.17986,0.992312,0.354303,0.410727,3.97748,3.90116,-0.214503,1.8813,1.95985,-1.6228,-0.145801,1.7742,-0.851898,-1.59965,1.27752,1.04904,0.272075,0.222931,0.794435,1.71436,-1.53002,0.000405663,1.60358,-1.18332,-0.827402,1.39687,1.5828
-645.274,0.929204,0.00234437,6,113,1,655.313,1.17982,0.991869,0.354118,0.410538,3.97588,3.90222,-0.215807,1.88158,1.95872,-1.62288,-0.144692,1.77372,-0.851313,-1.59998,1.27752,1.04931,0.272102,0.22257,0.793805,1.71408,-1.5301,0.000259346,1.60417,-1.18355,-0.826435,1.39646,1.58238
-645.294,0.946428,0.00234437,5,56,1,657.37,1.17987,0.99192,0.354129,0.410519,3.97578,3.90241,-0.215763,1.88164,1.95869,-1.62293,-0.144627,1.7738,-0.851365,-1.59987,1.27754,1.04935,0.272161,0.222525,0.793834,1.71411,-1.53013,0.000238079,1.60423,-1.18359,-0.826456,1.39646,1.58242
-644.969,0.857143,0.00234437,4,21,1,657.356,1.18008,0.991987,0.354111,0.410513,3.97618,3.90287,-0.216094,1.88139,1.95863,-1.62296,-0.144059,1.77374,-0.85129,-1.59984,1.27751,1.04945,0.272243,0.222529,0.793758,1.71406,-1.53022,0.000119569,1.60406,-1.1836,-0.826446,1.3965,1.58241
-645.047,0.782608,0.00234437,4,23,1,674.651,1.18018,0.992018,0.354134,0.410557,3.97497,3.90276,-0.216185,1.88136,1.9586,-1.62294,-0.143722,1.77391,-0.851376,-1.59964,1.27758,1.04952,0.272244,0.222577,0.793729,1.71421,-1.53006,7.3491e-005,1.60435,-1.18355,-0.826385,1.39652,1.58213
-644.666,0.711864,0.00234437,5,59,1,659.161,1.18025,0.991993,0.35418,0.410621,3.97502,3.90265,-0.216177,1.88168,1.95835,-1.62317,-0.144173,1.77374,-0.85121,-1.59975,1.27764,1.04939,0.272199,0.222743,0.793928,1.71409,-1.53013,9.53281e-005,1.60345,-1.1837,-0.82641,1.39637,1.58162
-644.717,0.830508,0.00234437,5,59,1,655.954,1.17987,0.992118,0.354125,0.410687,3.97451,3.90239,-0.216476,1.88163,1.95807,-1.62324,-0.144586,1.77394,-0.851282,-1.59959,1.27736,1.04946,0.272122,0.222575,0.793927,1.71418,-1.53019,0.000127066,1.60345,-1.18357,-0.826436,1.39617,1.58157
-644.154,0.939535,0.00234437,7,215,1,657.859,1.18054,0.991502,0.354248,0.41065,3.97255,3.89998,-0.217055,1.88214,1.95892,-1.62374,-0.145957,1.77311,-0.852213,-1.59903,1.27619,1.04935,0.271593,0.221968,0.793866,1.71426,-1.53037,0.000187829,1.60225,-1.18302,-0.825871,1.39713,1.58171
-644.873,0.98757,0.00234437,8,322,1,658.757,1.17896,0.993412,0.35421,0.411042,3.96394,3.89763,-0.216692,1.88138,1.95947,-1.62358,-0.148069,1.77414,-0.850022,-1.60294,1.27364,1.0487,0.273287,0.22251,0.793062,1.71284,-1.53113,0.00076427,1.60238,-1.18355,-0.825106,1.39633,1.58522
-640.529,0.996123,0.00234437,8,258,1,662.609,1.18147,0.991808,0.35383,0.410051,3.9572,3.89402,-0.215989,1.88489,1.95766,-1.62133,-0.144213,1.77325,-0.849529,-1.60329,1.27559,1.05124,0.271696,0.222904,0.794752,1.71214,-1.53248,0.000992479,1.59593,-1.18292,-0.823527,1.39765,1.58876
-639.574,0.983868,0.00234437,7,186,1,654.014,1.18225,0.991315,0.353791,0.409656,3.95512,3.89336,-0.216672,1.88466,1.95792,-1.62107,-0.144801,1.77241,-0.849064,-1.60199,1.2754,1.05183,0.272003,0.223239,0.79597,1.71142,-1.53218,0.00137722,1.59341,-1.18288,-0.824728,1.39844,1.58862
